activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,226236,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '21.80', 'le': '0.40', 'lle': '4.32', 'sei': '17.10'}",CHEMBL80221,,CHEMBL80221,7.66,False,http://www.openphacts.org/units/Nanomolar,139401,=,1,True,=,,IC50,nM,,21.8,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,21.8
,226310,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '28.31', 'le': '0.53', 'lle': '6.03', 'sei': '17.40'}",CHEMBL94,PHYSOSTIGMINE,CHEMBL94,7.80,True,http://www.openphacts.org/units/Nanomolar,139411,=,1,True,=,,IC50,nM,,16.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,16.0
,228849,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CN1c2ccc(OC(=O)Nc3ccccc3)cc2[C@]2(C)CCNC12,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '19.21', 'le': '0.35', 'lle': '2.89', 'sei': '11.59'}",CHEMBL80247,,CHEMBL80247,6.21,False,http://www.openphacts.org/units/Nanomolar,139394,=,1,True,=,,IC50,nM,,612.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,612.0
,228851,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3NC12,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '19.44', 'le': '0.36', 'lle': '2.65', 'sei': '11.73'}",CHEMBL418917,,CHEMBL418917,6.29,False,http://www.openphacts.org/units/Nanomolar,139404,=,1,True,=,,IC50,nM,,516.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,516.0
,231374,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '18.93', 'le': '0.35', 'lle': '3.18', 'sei': '18.06'}",CHEMBL77896,,CHEMBL77896,8.09,False,http://www.openphacts.org/units/Nanomolar,139406,=,1,True,=,,IC50,nM,,8.1,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,8.1
No detectable activity,232719,[],CHEMBL651304,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.(no detectable activity at 3*10e-5 M),B,,,BAO_0000190,BAO_0000366,cell-free format,C[C@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,,,CHEMBL1131001,J. Med. Chem.,1998,,CHEMBL419457,,CHEMBL419457,,False,,139396,,1,False,,,IC50,,,,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,,,
,239002,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2C,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '33.29', 'le': '0.63', 'lle': '7.27', 'sei': '16.23'}",CHEMBL74089,,CHEMBL74089,8.70,False,http://www.openphacts.org/units/Nanomolar,139405,=,1,True,=,,IC50,nM,,2.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,2.0
,245978,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)C1N2C,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '20.35', 'le': '0.38', 'lle': '3.83', 'sei': '12.51'}",CHEMBL76640,(+)-PHYSOSTIGMINE,CHEMBL76640,5.60,False,http://www.openphacts.org/units/Nanomolar,139399,=,1,True,=,,IC50,nM,,2490.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,2490.0
,247272,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1N2C,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '22.71', 'le': '0.42', 'lle': '4.64', 'sei': '17.82'}",CHEMBL76241,,CHEMBL76241,7.98,False,http://www.openphacts.org/units/Nanomolar,139402,=,1,True,=,,IC50,nM,,10.4,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,10.4
,248606,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '31.25', 'le': '0.59', 'lle': '6.42', 'sei': '15.24'}",CHEMBL431784,,CHEMBL431784,8.17,False,http://www.openphacts.org/units/Nanomolar,139403,=,1,True,=,,IC50,nM,,6.8,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,6.8
No detectable activity,251311,[],CHEMBL651304,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.(no detectable activity at 3*10e-5 M),B,,,BAO_0000190,BAO_0000366,cell-free format,CN1CC[C@@]2(C)C3=CC(=O)C(=O)C=C3N(C)C12,,,CHEMBL1131001,J. Med. Chem.,1998,,CHEMBL311118,,CHEMBL311118,,False,,139409,,1,False,,,IC50,,,,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,,,
,252838,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '17.44', 'le': '0.32', 'lle': '2.22', 'sei': '13.14'}",CHEMBL54727,,CHEMBL54727,5.89,False,http://www.openphacts.org/units/Nanomolar,139392,=,1,True,=,,IC50,nM,,1300.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,1300.0
,252840,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CN1CC[C@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '13.72', 'le': '0.25', 'lle': '0.96', 'sei': '10.33'}",CHEMBL75919,,CHEMBL75919,4.63,False,http://www.openphacts.org/units/Nanomolar,139400,=,1,True,=,,IC50,nM,,23500.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,23500.0
,255437,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '19.46', 'le': '0.36', 'lle': '2.72', 'sei': '9.65'}",CHEMBL309351,,CHEMBL309351,6.02,False,http://www.openphacts.org/units/Nanomolar,139398,=,1,True,=,,IC50,nM,,952.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,952.0
No detectable activity,256761,[],CHEMBL651304,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.(no detectable activity at 3*10e-5 M),B,,,BAO_0000190,BAO_0000366,cell-free format,CN1CC[C@@]2(C)c3cc(O)ccc3N(C)[C@@H]12,,,CHEMBL1131001,J. Med. Chem.,1998,,CHEMBL310934,,CHEMBL310934,,False,,139408,,1,False,,,IC50,,,,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,,,
,256763,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCNC1N2,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '26.79', 'le': '0.50', 'lle': '5.22', 'sei': '10.62'}",CHEMBL75743,,CHEMBL75743,6.62,False,http://www.openphacts.org/units/Nanomolar,139397,=,1,True,=,,IC50,nM,,237.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,237.0
,259459,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,C[C@@]12CCN(Cc3ccccc3)C1N(Cc1ccccc1)c1ccc(OC(=O)Nc3ccccc3)cc12,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '12.85', 'le': '0.23', 'lle': '-0.52', 'sei': '14.04'}",CHEMBL76135,,CHEMBL76135,6.29,False,http://www.openphacts.org/units/Nanomolar,139393,=,1,True,=,,IC50,nM,,513.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,513.0
,260887,[],CHEMBL651303,Anticholinesterase activity against plasma Butyrylcholinesterase (BChE) in humans.,B,,,BAO_0000190,BAO_0000366,cell-free format,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(Cc3ccccc3)C1N2Cc1ccccc1,,,CHEMBL1131001,J. Med. Chem.,1998,"{'bei': '14.29', 'le': '0.26', 'lle': '1.20', 'sei': '13.64'}",CHEMBL440497,,CHEMBL440497,6.11,False,http://www.openphacts.org/units/Nanomolar,139395,=,1,True,=,,IC50,nM,,776.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,776.0
,268151,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.O.c1ccc(CN2CCC(CCOc3ccc(-c4ccccc4)nn3)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '15.52', 'le': '0.28', 'lle': '0.98', 'sei': '15.15'}",CHEMBL1202875,,CHEMBL90939,5.80,False,http://www.openphacts.org/units/Nanomolar,167831,=,1,True,=,,IC50,nM,,1600.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,1600.0
,277087,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.c1ccc(CN2CCC(CCNc3ccc(-c4ccccc4)nn3)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '16.52', 'le': '0.30', 'lle': '1.29', 'sei': '14.99'}",CHEMBL3215535,,CHEMBL25412,6.16,False,http://www.openphacts.org/units/Nanomolar,167803,=,1,True,=,,IC50,nM,,700.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,700.0
,277091,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCC4)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '15.25', 'le': '0.28', 'lle': '0.94', 'sei': '15.33'}",CHEMBL1202865,,CHEMBL88223,6.29,False,http://www.openphacts.org/units/Nanomolar,167805,=,1,True,=,,IC50,nM,,510.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,510.0
,279316,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '38.72', 'le': '0.70', 'lle': '4.98', 'sei': '19.73'}",CHEMBL95,TACRINE,CHEMBL95,7.68,True,http://www.openphacts.org/units/Nanomolar,167802,=,1,True,=,,IC50,nM,,21.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,21.0
,280631,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4ccc5ccccc5c4nn3)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '16.56', 'le': '0.30', 'lle': '1.07', 'sei': '16.00'}",CHEMBL1202884,,CHEMBL89981,6.57,False,http://www.openphacts.org/units/Nanomolar,167806,=,1,True,=,,IC50,nM,,270.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,270.0
,281784,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.O.c1ccc(CN2CCC(CCN=c3cc4c(n[nH]3)-c3ccccc3C4)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '17.26', 'le': '0.31', 'lle': '2.46', 'sei': '14.99'}",CHEMBL1204162,,CHEMBL281799,6.64,False,http://www.openphacts.org/units/Nanomolar,167808,=,1,True,=,,IC50,nM,,230.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,230.0
,288946,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.c1ccc(CN2CCC(CCSc3ccc(-c4ccccc4)nn3)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '16.22', 'le': '0.31', 'lle': '0.78', 'sei': '21.77'}",CHEMBL1202874,,CHEMBL90602,6.32,False,http://www.openphacts.org/units/Nanomolar,167830,=,1,True,=,,IC50,nM,,480.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,480.0
,298936,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '15.59', 'le': '0.28', 'lle': '1.44', 'sei': '13.61'}",CHEMBL1204299,,CHEMBL91240,6.03,False,http://www.openphacts.org/units/Nanomolar,167812,=,1,True,=,,IC50,nM,,940.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,940.0
,298940,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1cc(=NCCC2CCN(Cc3ccccc3)CC2)[nH]nc1-c1ccccc1.Cl.Cl.O,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '15.07', 'le': '0.27', 'lle': '1.20', 'sei': '13.63'}",CHEMBL1204296,,CHEMBL90264,6.04,False,http://www.openphacts.org/units/Nanomolar,167811,=,1,True,=,,IC50,nM,,920.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,920.0
,298944,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Cl.O.c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CC4)CC2)cc1,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '16.44', 'le': '0.30', 'lle': '1.59', 'sei': '15.96'}",CHEMBL1202885,,CHEMBL327990,6.55,False,http://www.openphacts.org/units/Nanomolar,167807,=,1,True,=,,IC50,nM,,280.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,280.0
,298948,[],CHEMBL654404,Inhibition of butyrylcholinesterase from human serum,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL1134774,J. Med. Chem.,2001,"{'bei': '13.40', 'le': '0.25', 'lle': '0.73', 'sei': '13.12'}",CHEMBL502,DONEPEZIL,CHEMBL502,5.09,True,http://www.openphacts.org/units/Nanomolar,167832,=,1,True,=,,IC50,nM,,8200.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,nM,UO_0000065,,8200.0
,305294,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)CCc1ccc2c(c1)COP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)O2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '10.57', 'le': '0.21', 'lle': '2.92', 'sei': '3.74'}",CHEMBL95272,,CHEMBL95272,5.06,False,http://www.openphacts.org/units/Nanomolar,179067,=,1,True,=,,IC50,nM,,8800.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.8
,305297,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn(C2C=CC(COP3(=O)OCc4c(Cl)cccc4O3)O2)c(=O)[nH]c1=O,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '14.63', 'le': '0.30', 'lle': '3.55', 'sei': '5.74'}",CHEMBL95192,,CHEMBL95192,6.24,False,http://www.openphacts.org/units/Nanomolar,179097,=,1,True,=,,IC50,nM,,570.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.57
,306596,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn([C@H]2C=C[C@@H](COP3(=O)OCc4cccc(C(C)(C)C)c4O3)O2)c(=O)[nH]c1=O,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '11.99', 'le': '0.24', 'lle': '2.05', 'sei': '4.94'}",CHEMBL375567,,CHEMBL375567,5.38,False,http://www.openphacts.org/units/Nanomolar,179074,=,1,True,=,,IC50,nM,,4200.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.2
,306599,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)c1cccc2c1OP(=O)(OCC1C=CC(n3cc(C)c(=O)[nH]c3=O)O1)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '12.71', 'le': '0.25', 'lle': '2.15', 'sei': '5.24'}",CHEMBL97281,,CHEMBL97281,5.70,False,http://www.openphacts.org/units/Nanomolar,179070,=,1,True,=,,IC50,nM,,2000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.0
,306602,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn(C2C=CC(COP3(=O)OCc4cccc(CCC(=O)O)c4O3)O2)c(=O)[nH]c1=O,,,CHEMBL1148460,J. Med. Chem.,2004,,CHEMBL97720,,CHEMBL97720,,False,http://www.openphacts.org/units/Nanomolar,179062,>,1,True,>,,IC50,nM,,50000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,50.0
,307901,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OCC1C=CC(n3cnc4c(O)nc(N)nc43)C1)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '13.05', 'le': '0.26', 'lle': '2.33', 'sei': '4.16'}",CHEMBL330237,,CHEMBL330237,5.60,False,http://www.openphacts.org/units/Nanomolar,179058,=,1,True,=,,IC50,nM,,2500.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.5
,307904,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn(C2C=CC(COP3(=O)OCc4cc(CCC(=O)OC(C)(C)C)ccc4O3)O2)c(=O)[nH]c1=O,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '10.29', 'le': '0.20', 'lle': '2.05', 'sei': '3.96'}",CHEMBL97159,,CHEMBL97159,5.36,False,http://www.openphacts.org/units/Nanomolar,179065,=,1,True,=,,IC50,nM,,4400.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.4
,307907,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cn(C2C=CC(COP3(=O)OCc4c(ccc5ccccc45)O3)O2)c(=O)[nH]c1=O,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '12.23', 'le': '0.24', 'lle': '2.22', 'sei': '4.97'}",CHEMBL329968,,CHEMBL329968,5.41,False,http://www.openphacts.org/units/Nanomolar,179098,=,1,True,=,,IC50,nM,,3900.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,3.9
,309386,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OC[C@@H]1C=C[C@H](n3cc(C)c(=O)[nH]c3=O)O1)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '14.57', 'le': '0.29', 'lle': '3.58', 'sei': '5.44'}",CHEMBL376065,,CHEMBL376065,5.92,False,http://www.openphacts.org/units/Nanomolar,179047,=,1,True,=,,IC50,nM,,1200.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.2
,309389,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OCC1CCC(n3cnc4c(N)ncnc43)O1)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '14.47', 'le': '0.28', 'lle': '2.91', 'sei': '4.89'}",CHEMBL40302,,CHEMBL40302,6.04,False,http://www.openphacts.org/units/Nanomolar,179056,=,1,True,=,,IC50,nM,,910.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.91
,309395,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc2c(c1)COP(=O)(OC[C@@H]1C=C[C@H](n3cc(C)c(=O)[nH]c3=O)O1)O2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '13.14', 'le': '0.26', 'lle': '3.00', 'sei': '4.90'}",CHEMBL223807,,CHEMBL223807,5.34,True,http://www.openphacts.org/units/Nanomolar,179076,=,1,True,=,,IC50,nM,,4600.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,4.6
,309398,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1O[P@@](=O)(OC[C@H]1O[C@@H](n3cc(F)c(=O)[nH]c3=O)C[C@@H]1O)OC2,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1148460,J. Med. Chem.,2004,,CHEMBL2111586,,CHEMBL2111586,,False,http://www.openphacts.org/units/Nanomolar,179084,>,1,True,>,,IC50,nM,,0.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0
,310570,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OC[C@H]1C=C[C@@H](n3cnc4c(NC5CC5)nc(N)nc43)C1)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '12.56', 'le': '0.24', 'lle': '1.75', 'sei': '4.66'}",CHEMBL606885,,CHEMBL606885,5.89,False,http://www.openphacts.org/units/Nanomolar,179052,=,1,True,=,,IC50,nM,,1300.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.3
,311994,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OCC1OC(n3cc(C)c(=O)[nH]c3=O)CC1N=[N+]=[N-])OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '9.79', 'le': '0.19', 'lle': '1.55', 'sei': '2.79'}",CHEMBL97501,,CHEMBL97501,4.40,False,http://www.openphacts.org/units/Nanomolar,179046,=,1,True,=,,IC50,nM,,40000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,40.0
,312000,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OCC1CCC(n3cc(C)c(=O)[nH]c3=O)O1)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,"{'bei': '14.69', 'le': '0.29', 'lle': '3.44', 'sei': '5.51'}",CHEMBL317359,,CHEMBL317359,6.00,False,http://www.openphacts.org/units/Nanomolar,179105,=,1,True,=,,IC50,nM,,1000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.0
,313302,[],CHEMBL654407,Inhibitory activity towards human butyrylcholinesterase,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc2c1OP(=O)(OCCOCn1cnc3c(O)nc(N)nc31)OC2,,,CHEMBL1148460,J. Med. Chem.,2004,,CHEMBL95532,,CHEMBL95532,,False,http://www.openphacts.org/units/Nanomolar,179102,>,1,True,>,,IC50,nM,,50000.0,CHEMBL1914,Homo sapiens,Butyrylcholinesterase,9606,,,IC50,uM,UO_0000065,,50.0
